	District	Population	Code	Latitude	Longitude	VenueName	VenueId	VenueLatitude	VenueLongitude	VenueCategory
1056	Bangkok Noi	117793	20	13.770867	100.467933	After You (อาฟเตอร์ ยู)	55002446498e94585e4c98e5	13.754922376930377	100.48871767001823	Dessert Shop
1057	Bangkok Noi	117793	20	13.770867	100.467933	Tha Maharaj (ท่ามหาราช)	530f18ed498e27ad09ba8272	13.754878037656617	100.48877081229503	Shopping Mall
1058	Bangkok Noi	117793	20	13.770867	100.467933	Dusit Maha Prasat Throne Hall (พระที่นั่งดุสิตมหาปราสาท)	4e3105c381302aa582e214a7	13.750105	100.490524	Palace
1059	Bangkok Noi	117793	20	13.770867	100.467933	BonChon Chicken (บอนชอน ชิคเก้น)	510b810ce4b00af1aa0c4b84	13.767092229791409	100.44374565455827	Fried Chicken Joint
1060	Bangkok Noi	117793	20	13.770867	100.467933	Shin-Kai Premium Sushi	5219e09f11d27f8f917d8089	13.766881369384546	100.44455338375356	Japanese Restaurant
1061	Bangkok Noi	117793	20	13.770867	100.467933	Double Slash //	5b8a2ddb8c812a002c1e9cd0	13.771667	100.49319	Coffee Shop
1062	Bangkok Noi	117793	20	13.770867	100.467933	Temple of the Emerald Buddha (วัดพระศรีรัตนศาสดาราม (วัดพระแก้ว))	4b0587f9f964a52001aa22e3	13.751734643691861	100.49265146255493	Buddhist Temple
1063	Bangkok Noi	117793	20	13.770867	100.467933	Lim Lao Ngow (ลิ้มเหล่าโหงว)	5a79973d95da0c79308d2ec8	13.78150257841318	100.44566620700387	Noodle House
1064	Bangkok Noi	117793	20	13.770867	100.467933	Taling Bar (ตลิ่งบาร์)	4d04fa332f96f04d40a12054	13.75428291716246	100.48660797914441	Bar
1065	Bangkok Noi	117793	20	13.770867	100.467933	Adhere the 13th Blues Bar	4dfb6e666284607895334ba5	13.763043150306821	100.49883860848884	Jazz Club
1066	Bangkok Noi	117793	20	13.770867	100.467933	ครัวในซอย	4cbe894d021ca1435c14560c	13.790665621261809	100.4900063632922	Thai Restaurant
1067	Bangkok Noi	117793	20	13.770867	100.467933	Starbucks (สตาร์บัคส์)	4ce478cfae20224bd1e1d2ec	13.767363685376246	100.44330815439038	Coffee Shop
1068	Bangkok Noi	117793	20	13.770867	100.467933	เจ๊เกต ก๋วยเตี๋ยวหมูต้มยำตำลึง (สูตรมะนาว) (เจ๊เกตุก๋วยเตี๋ยวหมูต้มยำตำลึง (สูตรมะนาว))	4cf481cc1d18a1439d8166ec	13.778577116948552	100.44655125334701	Noodle House
1069	Bangkok Noi	117793	20	13.770867	100.467933	Little Hideout (ลิตเติ้ล ไฮด์เอาท์)	539d1d4f498e06f4cc7b3e07	13.784173536592943	100.44300988084224	Café
1070	Bangkok Noi	117793	20	13.770867	100.467933	Santichai Prakan Park (สวนสันติชัยปราการ)	4bc99ddf511f95212ff4adc7	13.763916663531711	100.49535988742798	Park
1071	Bangkok Noi	117793	20	13.770867	100.467933	Madame Musur	4dbeb4484b222080d3c60301	13.76205489371449	100.49501004972618	Thai Restaurant
1072	Bangkok Noi	117793	20	13.770867	100.467933	ก๋วยเตี๋ยวเรือคุณชาย	4dbcf60ecda109aa6ca95774	13.78609	100.443375	Noodle House
1073	Bangkok Noi	117793	20	13.770867	100.467933	Navalai River Resort Bangkok	4bd7b357304fce7218eb33ab	13.763057266395405	100.49437764705327	Hotel
1074	Bangkok Noi	117793	20	13.770867	100.467933	Pipit Banglamphu (พิพิธบางลำพู)	52b6b6f1498e07724edcc2b4	13.763532723470895	100.49643196776358	History Museum
1075	Bangkok Noi	117793	20	13.770867	100.467933	Greyhound Café (เกรย์ฮาวด์ คาเฟ่)	4faa016ad5fb3582feaf7dc5	13.767255131819114	100.44353551678118	Restaurant
1076	Bangkok Noi	117793	20	13.770867	100.467933	The Club	4c6edb269375a09377220237	13.759390041815939	100.49681547154682	Nightclub
1077	Bangkok Noi	117793	20	13.770867	100.467933	Mitramit Teahouse (โรงน้ำชา มิตรามิตร)	543a5b89498e97d631d4e36f	13.76344068869049	100.49635035822236	Tea Room
1078	Bangkok Noi	117793	20	13.770867	100.467933	The Grand Palace (พระบรมมหาราชวัง)	4ceb69b1d27560fca3439b3a	13.751150315984148	100.49161503811892	Palace
1079	Bangkok Noi	117793	20	13.770867	100.467933	ก๋วยเตี๋ยวเนื้ออยู่เย็น	4d7dad296174a35dc39e7b03	13.769367	100.44486	Noodle House
1080	Bangkok Noi	117793	20	13.770867	100.467933	Jazz happens! (แจ๊ส แฮบเพ้นส์)	4d0cb3835c46a09343e509b4	13.762083433382271	100.49358270783146	Jazz Club
1081	Bangkok Noi	117793	20	13.770867	100.467933	Chakri Maha Prasat Throne Hall (พระที่นั่งจักรีมหาปราสาท)	4cddfc11f8cdb1f718578812	13.750063	100.49129	Palace
1082	Bangkok Noi	117793	20	13.770867	100.467933	The National Theatre (โรงละครแห่งชาติ)	4b0587fcf964a520e8aa22e3	13.758806021120995	100.49286147385915	Theater
1083	Bangkok Noi	117793	20	13.770867	100.467933	The Circle Ratchapruk (เดอะเซอร์เคิล ราชพฤกษ์)	4c90c4927f3b8cfa19bb961e	13.767294559683139	100.44317098405969	Shopping Mall
1084	Bangkok Noi	117793	20	13.770867	100.467933	ครัวคุณภา ข้าวแกงปักษ์ใต้	5573a262498e055a824ef50b	13.747446	100.448	Restaurant
1085	Bangkok Noi	117793	20	13.770867	100.467933	Prasat Phra Thep Bidon (ปราสาทพระเทพบิดร)	4d9bdddd7ae5548198a34174	13.751606	100.49272	Palace
1086	Bangkok Noi	117793	20	13.770867	100.467933	Siwamokhaphiman Hall (พระที่นั่งศิวโมกขพิมาน)	50dfa3fbe4b0eb1fe51ec7ef	13.757516	100.49214	Museum
1087	Bangkok Noi	117793	20	13.770867	100.467933	KFC (เคเอฟซี)	5600fc7b498e203b2ca649f4	13.76112714703919	100.44482540803753	Fast Food Restaurant
1088	Bangkok Noi	117793	20	13.770867	100.467933	R-Roy Garlic Bread (ขนมปังกระเทียมร้านอร่อย)	4b8a06e7f964a520545c32e3	13.756171738063438	100.48970096348074	Bakery
1089	Bangkok Noi	117793	20	13.770867	100.467933	Pai Spa (ปัยย์สปา บ้านรามบุตรี)	4bee67afd355a5933cdb0a60	13.759521804989552	100.49869412600889	Spa
1090	Bangkok Noi	117793	20	13.770867	100.467933	Delicatezza	527f77ae11d251578b0656c6	13.762974385564123	100.49467060772032	Italian Restaurant
1091	Bangkok Noi	117793	20	13.770867	100.467933	Café VeloDome (คาเฟ่ เวโลโดม)	5010afc9e4b090757f48c99a	13.755782934935223	100.49197996252957	Café
1092	Bangkok Noi	117793	20	13.770867	100.467933	My Shabu (มาย ชาบู)	5528f664498e37eed891a3aa	13.74892777192763	100.48386517716047	Shabu-Shabu Restaurant
1093	Bangkok Noi	117793	20	13.770867	100.467933	Starbucks (สตาร์บัคส์)	502317c9e4b01a8c9be00b87	13.760211933692961	100.49629972100459	Coffee Shop
1094	Bangkok Noi	117793	20	13.770867	100.467933	Favour Café	5493fcff498ecc2164b93e85	13.754418135459991	100.48901740724114	Café
1095	Bangkok Noi	117793	20	13.770867	100.467933	Ama Art & Eatery	56778096498e2ee0925ec997	13.746449	100.490782	Thai Restaurant
1096	Bangkok Noi	117793	20	13.770867	100.467933	Villa Market (วิลล่า มาร์เก็ต)	5766893b498e5cb9037ce367	13.767749841828255	100.4424491353048	Supermarket
1097	Bangkok Noi	117793	20	13.770867	100.467933	ต้มยำกุ้ง บางลำพู	4b74eeecf964a52098f82de3	13.76090015349248	100.49833657722397	Thai Restaurant
1098	Bangkok Noi	117793	20	13.770867	100.467933	Wat Arun Giants (ยักษ์วัดแจ้ง)	51235f11e4b05e2a39aa10e6	13.744541	100.48861	Outdoor Sculpture
1099	Bangkok Noi	117793	20	13.770867	100.467933	Wat Arun Prang (พระปรางค์วัดอรุณฯ)	532c0ca5498e9f9699c35813	13.743696	100.48893	Historic Site
1100	Bangkok Yai	72321	16	13.722778	100.476389	หมี่กรอบจีนหลี	4c39925e18e72d7ff2751af5	13.722141	100.4773	Chinese Restaurant
1101	Bangkok Yai	72321	16	13.722778	100.476389	Talat Phlu Market (ตลาดพลู)	4c0222749a7920a11018ce79	13.72083120678069	100.47733576348092	Farmers Market
1102	Bangkok Yai	72321	16	13.722778	100.476389	Starbucks (สตาร์บัคส์)	51e8d49f498e9457eaf5ea49	13.723233717569872	100.46361419506952	Coffee Shop
1103	Bangkok Yai	72321	16	13.722778	100.476389	The Artists' House Art Gallery And Unique Handicraft (บ้านศิลปิน คลองบางหลวง)	4c0333646c349c746d4c750c	13.731299481963818	100.4633249568153	Art Gallery
1104	Bangkok Yai	72321	16	13.722778	100.476389	Koa Chun Huad (กอชุนฮวด)	4c49e1f1b5eec9b6dc675aa5	13.703524	100.485	Asian Restaurant
1105	Bangkok Yai	72321	16	13.722778	100.476389	Siam Rattana (สยามรัตนา)	4d03142ee350b60cbd1f7b42	13.726271411281719	100.49380043006992	Supermarket
1106	Bangkok Yai	72321	16	13.722778	100.476389	ELF925	54e2cdc7498eefaf2e840b85	13.720541638598258	100.499507188797	Factory
1107	Bangkok Yai	72321	16	13.722778	100.476389	Viet Hotpot (เฝอหม้อไฟ)	524c139a498eb5d2739415c3	13.72139629676632	100.49696445465088	Hotpot Restaurant
1108	Bangkok Yai	72321	16	13.722778	100.476389	320SP	5219cfa211d27d4e1ff0d78a	13.72692718829643	100.49400994103242	Motorcycle Shop
1109	Bangkok Yai	72321	16	13.722778	100.476389	Anantara Bangkok Riverside Spa & Resort (โรงแรมอนันตรา ริเวอร์ไซด์ กรุงเทพฯ รีสอร์ท)	4b0587f6f964a52012a922e3	13.704340337934475	100.49188409109108	Hotel
1110	Bangkok Yai	72321	16	13.722778	100.476389	Wat Arun Prang (พระปรางค์วัดอรุณฯ)	532c0ca5498e9f9699c35813	13.743696	100.48893	Historic Site
1111	Bangkok Yai	72321	16	13.722778	100.476389	สมศักดิ์ ปูอบ สาขา 2	5582bbd9498eefc42e32bbeb	13.720592590109792	100.50046652042748	Seafood Restaurant
1112	Bangkok Yai	72321	16	13.722778	100.476389	AVANI+ Riverside Bangkok Hotel (อวานี พลัส ริเวอร์ไซด์ กรุงเทพฯ)	52df211311d2853599f61940	13.704950425982187	100.49142472911906	Hotel
1113	Bangkok Yai	72321	16	13.722778	100.476389	Wat Arun Giants (ยักษ์วัดแจ้ง)	51235f11e4b05e2a39aa10e6	13.744541	100.48861	Outdoor Sculpture
1114	Bangkok Yai	72321	16	13.722778	100.476389	Starbucks (สตาร์บัคส์)	55461e9b498e777ecbdb0696	13.74093665141006	100.49539381826771	Coffee Shop
1115	Bangkok Yai	72321	16	13.722778	100.476389	Supanniga Eating Room x Roots Coffee (ห้องทานข้าวสุพรรณิการ์ บาย คุณยาย x รูทส์ คอฟฟี่)	592fd22df5e9d71a33527d14	13.744162008588983	100.4916997083078	Thai Restaurant
1116	Bangkok Yai	72321	16	13.722778	100.476389	Ama Art & Eatery	56778096498e2ee0925ec997	13.746449	100.490782	Thai Restaurant
1117	Bangkok Yai	72321	16	13.722778	100.476389	Floral Café at Napasorn	58a30bb004f4d74ecf1ddae7	13.74217521959267	100.49666819979274	Coffee Shop
1118	Bangkok Yai	72321	16	13.722778	100.476389	Home Café Tha Tien (โฮม คาเฟ่ ท่าเตียน)	565c3899498e3f29263bd249	13.745696	100.49126	Café
1119	Bangkok Yai	72321	16	13.722778	100.476389	Inn a Day (อินน์ อะ เดย์)	52a1c60e498e07fe89a2e80d	13.745047	100.4911	Hotel
1120	Bangkok Yai	72321	16	13.722778	100.476389	Museum Siam (มิวเซียมสยาม)	4be841444485d13a350894ee	13.744121727647867	100.49418916559645	History Museum
1121	Bangkok Yai	72321	16	13.722778	100.476389	Mont Nom Sod (มนต์นมสด)	5018bda2e4b08d7ed9d92efa	13.751463535278244	100.47860499448731	Bakery
1122	Bangkok Yai	72321	16	13.722778	100.476389	Bokkia Tha Din Daeng (โบ๊กเกี้ย ท่าดินแดง)	4bcc5c0db6c49c74708b9391	13.73358	100.502625	Dessert Shop
1123	Bangkok Yai	72321	16	13.722778	100.476389	Wat Pho Thai Traditional Medical and Massage School	4dfb0210d164f73de7cbbcd3	13.746596	100.4941	Massage Studio
1124	Bangkok Yai	72321	16	13.722778	100.476389	Dusit Maha Prasat Throne Hall (พระที่นั่งดุสิตมหาปราสาท)	4e3105c381302aa582e214a7	13.750105	100.490524	Palace
1125	Bangkok Yai	72321	16	13.722778	100.476389	Kha Moo Bang Wa (ขาหมูบางหว้า)	4c83477a2f1c236aeed54143	13.7170769441559	100.44579190085283	Thai Restaurant
1126	Bangkok Yai	72321	16	13.722778	100.476389	Somdet Phra Sri Nagarindra The Princess Mother Memorial Park (อุทยานเฉลิมพระเกียรติสมเด็จพระศรีนครินทราบรมราชชนนี)	4d9ad531422ea1cd203eee4c	13.736217915116258	100.49955972941058	Park
1127	Bangkok Yai	72321	16	13.722778	100.476389	Indian Food	528cbe6311d2feb154412f25	13.717741366146882	100.50769413512171	Indian Restaurant
1128	Bangkok Yai	72321	16	13.722778	100.476389	Eagle Nest	518f39238bbd268f8146e46c	13.74526385930694	100.49097125929636	Bar
1129	Bangkok Yai	72321	16	13.722778	100.476389	Farm to Table Hideout	593c45797269fe61562db0c0	13.74374299948432	100.49685187510158	Dessert Shop
1130	Bangkok Yai	72321	16	13.722778	100.476389	Make Me Mango	576286ac498e6ddcd653c7ac	13.74507252652188	100.49123664043043	Dessert Shop
1131	Bangkok Yai	72321	16	13.722778	100.476389	Starbucks (สตาร์บัคส์)	51448d80e4b0136aa63e72a3	13.719129332442911	100.50792361916949	Coffee Shop
1132	Bangkok Yai	72321	16	13.722778	100.476389	Chakri Maha Prasat Throne Hall (พระที่นั่งจักรีมหาปราสาท)	4cddfc11f8cdb1f718578812	13.750063	100.49129	Palace
1133	Bangkok Yai	72321	16	13.722778	100.476389	Temple of the Emerald Buddha (วัดพระศรีรัตนศาสดาราม (วัดพระแก้ว))	4b0587f9f964a52001aa22e3	13.751734643691861	100.49265146255493	Buddhist Temple
1134	Bangkok Yai	72321	16	13.722778	100.476389	จารุวรรณ ข้าวมันไก่	4c67716e9cedd13a37c778a1	13.712844	100.50299	Thai Restaurant
1135	Bangkok Yai	72321	16	13.722778	100.476389	UNIQLO (ยูนิโคล่)	5be6d07fc0c0840025b1c266	13.726238858768292	100.50953682297681	Clothing Store
1136	Bangkok Yai	72321	16	13.722778	100.476389	เจริญรัถ เป็ดพะโล้	4cebc0d3f86537042679c4c4	13.727867410039797	100.50570183212818	Chinese Restaurant
1137	Bangkok Yai	72321	16	13.722778	100.476389	The Grand Palace (พระบรมมหาราชวัง)	4ceb69b1d27560fca3439b3a	13.751150315984148	100.49161503811892	Palace
1138	Bangkok Yai	72321	16	13.722778	100.476389	The Peninsula Bangkok	4b0587f6f964a52030a922e3	13.723022223223593	100.51121771335602	Hotel
1139	Bangkok Yai	72321	16	13.722778	100.476389	ICONSIAM (ไอคอนสยาม)	5be46d95d552c7002ccbb459	13.726753473391058	100.51048278808594	Shopping Mall
1140	Bangkok Yai	72321	16	13.722778	100.476389	Asiatique The Riverfront (เอเชียทีค เดอะ ริเวอร์ฟร้อนท์)	4e6f7754d1647b1137f5cf9e	13.704008306831394	100.50362984873885	Shopping Plaza
1141	Bangkok Yai	72321	16	13.722778	100.476389	Apple Iconsiam	5be5f56ed03360002cf8a5aa	13.72765540427733	100.50924492908496	Electronics Store
1142	Bangkok Yai	72321	16	13.722778	100.476389	Sook Siam (สุขสยาม)	5be151ca23a2e6002b3b6552	13.726336576876085	100.51022529602051	Food & Drink Shop
1143	Bangkok Yai	72321	16	13.722778	100.476389	Prasat Phra Thep Bidon (ปราสาทพระเทพบิดร)	4d9bdddd7ae5548198a34174	13.751606	100.49272	Palace
1144	Bangkok Yai	72321	16	13.722778	100.476389	Yin Yang Original Massage and Spa	4c54488130f92d7f916636ba	13.706424396217828	100.5070374440704	Massage Studio
1145	Bangkok Yai	72321	16	13.722778	100.476389	ก๋วยเตี๋ยว 5 ใบเถา (หมูกรอบ)	4cba701ad78f4688dc0dbd73	13.717151	100.50726	Noodle House
1146	Bangkok Yai	72321	16	13.722778	100.476389	Siam Takashimaya (สยาม ทาคาชิมายะ)	5be5c64bdb1d81002ce15a5a	13.726884578538405	100.50923272385745	Department Store
1147	Bangkok Yai	72321	16	13.722778	100.476389	ICON CINECONIC (ไอคอน ซีเนคอนิค)	5c06b92ce17910002c99b3a0	13.726628318982124	100.51010380478698	Multiplex
1148	Bangkok Yai	72321	16	13.722778	100.476389	Saranrom Park (สวนสราญรมย์)	4b5ba9aef964a520760e29e3	13.747607775447387	100.4955267906189	Park
1149	Bangkok Yai	72321	16	13.722778	100.476389	Asiatique Sky (เอเชียทีค สกาย)	50cf3ee6e4b0ed43754ec45e	13.70516992828511	100.50330610495108	Theme Park Ride / Attraction
1150	Bangkok Yai	72321	16	13.722778	100.476389	House of Common Café and Space (เฮ้าส์ ออฟ คอมมอน คาเฟ่ แอนด์ สเปซ)	5156d93de4b0172c2c252ae9	13.716488	100.50679	Café
1151	Bangkok Yai	72321	16	13.722778	100.476389	Sanyod (แสนยอด)	576904c3498ea7f2830102dd	13.722365	100.50882	Chinese Restaurant
1152	Bangkok Yai	72321	16	13.722778	100.476389	เจ๊ปุ่นไก่ทอด ส้มตำ	4bd27633a8b3a5936c15685f	13.745563	100.501785	Som Tum Restaurant
1153	Bangkok Yai	72321	16	13.722778	100.476389	PAUL LE CAFÉ (ปอล เลอ กาเฟ่)	5be6980cdb1d81002c7a5e02	13.726181180534926	100.51085004452169	Bakery
1154	Bangkok Yai	72321	16	13.722778	100.476389	Chatrium Hotel Riverside Bangkok	4bd5b1495631c9b6b27aa430	13.710764961564532	100.51007509231567	Hotel
1155	Bangkok Yai	72321	16	13.722778	100.476389	Sala Rim Naam (ศาลาริมน้ำ)	4c331150213c2d7f9649365d	13.7245209	100.5117655	Thai Restaurant
1156	Bangkok Yai	72321	16	13.722778	100.476389	Nattaporn Ice cream (นัฐพร ไอศครีมกะทิสดแท้)	4c4b9a6e9c8d2d7f44e2286b	13.751688	100.49754	Ice Cream Shop
1157	Bangkok Yai	72321	16	13.722778	100.476389	The Bamboo Bar	4b0587f8f964a5208fa922e3	13.7241436	100.5139267	Hotel Bar
1158	Bangkok Yai	72321	16	13.722778	100.476389	Jack's Bar	4d7605f4c3efa09055fa4739	13.722376725591488	100.51361061757655	Bar
1159	Bangkok Yai	72321	16	13.722778	100.476389	Azabu Sabo	5be8084e911fc4002c09d338	13.72668633560549	100.5092175409586	Ice Cream Shop
1160	Bangkok Yai	72321	16	13.722778	100.476389	Shibuya Shabu (ชิบูยา ชาบู)	54b904c0498e26d1ad4d7bee	13.721781338118783	100.50916650754222	Shabu-Shabu Restaurant
1161	Bangkok Yai	72321	16	13.722778	100.476389	Starbucks (สตาร์บัคส์)	548edbfd498e2d4a137c8c1c	13.754670359216373	100.48869395790238	Coffee Shop
1162	Bangkok Yai	72321	16	13.722778	100.476389	Co van Kessel	5131c9a5e4b09cc35d6934f3	13.73055252984124	100.5138346153356	Tour Provider
1163	Bangkok Yai	72321	16	13.722778	100.476389	Lim Lao Sa (ลิ้มเล่าซา)	4bd2f645a8b3a593eebe685f	13.737511	100.50852	Noodle House
1164	Bangkok Yai	72321	16	13.722778	100.476389	ICONSIAM Park	5be57a90fd16bb0039034e5a	13.726880496400685	100.51125526428223	Park
1165	Bangkok Yai	72321	16	13.722778	100.476389	Noa Noa Cafe (โนอะโนอะคาเฟ่)	55f025a4498e38c02aac273d	13.754620186987838	100.48872712206395	Japanese Restaurant
1166	Bangkok Yai	72321	16	13.722778	100.476389	Pastale (พาส-เทล)	54ffbcf2498e3b394eabf278	13.750680778198934	100.49810389990871	Café
1167	Bangkok Yai	72321	16	13.722778	100.476389	Yaowarat Market (ตลาดเยาวราช)	4b76008bf964a520c2352ee3	13.741444151241447	100.50839118149264	Market
1168	Bangkok Yai	72321	16	13.722778	100.476389	ลาบอรณี	4beea7d4d355a593201c0b60	13.755271	100.47241	Som Tum Restaurant
1169	Bangkok Yai	72321	16	13.722778	100.476389	Shangri-La Hotel, Bangkok	4b0587f6f964a5200da922e3	13.721573379038752	100.51381182368625	Hotel
1170	Bangkok Yai	72321	16	13.722778	100.476389	After You (อาฟเตอร์ ยู)	55002446498e94585e4c98e5	13.754922376930377	100.48871767001823	Dessert Shop
1171	Bangkok Yai	72321	16	13.722778	100.476389	The Verandah	4c306007ed37a593cacd6803	13.7240973	100.5138579	Restaurant
1172	Bangkok Yai	72321	16	13.722778	100.476389	N10 Café	52831b0c498e443cebf295ff	13.754779343466902	100.48660637897005	Café
1173	Bangkok Yai	72321	16	13.722778	100.476389	On Lok Yun (ออน ล๊อก หยุ่น)	4bdd00c249fdc9b6649c3c5a	13.746992	100.50063	Breakfast Spot
1174	Bangkok Yai	72321	16	13.722778	100.476389	Tha Maharaj (ท่ามหาราช)	530f18ed498e27ad09ba8272	13.754878037656617	100.48877081229503	Shopping Mall
1175	Bangkok Yai	72321	16	13.722778	100.476389	Wang Lang Market (ตลาดวังหลัง)	4b5e7b28f964a520599029e3	13.755826392303725	100.48600903295969	Market
1176	Bangkok Yai	72321	16	13.722778	100.476389	Woodbrook	5a87e1c11de765253882e373	13.737913113171347	100.50698847088019	Café
1177	Bangkok Yai	72321	16	13.722778	100.476389	ก๋วยเตี๋ยวลูกชิ้นปลานายย้ง (ทรงวาด)	4ca9c70f76d3a09373a7226b	13.739113	100.50581	Noodle House
1178	Bangkok Yai	72321	16	13.722778	100.476389	หมูตุ๋น เอ็นตุ๋นหม้อดิน เยาวราช	4ccc4b7dee23a1430fcd1da8	13.740814	100.50884	Noodle House
1179	Bangkok Yai	72321	16	13.722778	100.476389	ลานขนมดิโอลด์สยาม	4d045f0226adb1f74f64d270	13.746094390636443	100.50025937235559	Snack Place
1180	Bangkok Yai	72321	16	13.722778	100.476389	Starbucks (สตาร์บัคส์)	55b1cfd0498ec8b295ab7c55	13.744965916308363	100.50249516963957	Coffee Shop
1181	Bangkok Yai	72321	16	13.722778	100.476389	Tonkatsu Katsukura (ทงคัตสึ คัตสึคุระ)	5be6c6d0db2aeb002c2ae151	13.727084870509149	100.51021450256128	Japanese Restaurant
1182	Bangkok Yai	72321	16	13.722778	100.476389	Royal Orchid Sheraton Hotel & Towers (โรงแรมรอยัลออคิดเชอราตัน)	4b0587f6f964a52022a922e3	13.729053	100.513574	Hotel
1183	Bangkok Yai	72321	16	13.722778	100.476389	Starbucks (สตาร์บัคส์)	50568fd6e4b02204c3b9dd0b	13.759788517473279	100.48609743058515	Coffee Shop
1184	Bangkok Yai	72321	16	13.722778	100.476389	The Oriental Spa	4b0587f9f964a52016aa22e3	13.7240172	100.5141256	Spa
1185	Bangkok Yai	72321	16	13.722778	100.476389	Ko Panich (ก.พานิช)	4b6cee55f964a520a65e2ce3	13.752200865353045	100.49824998253554	Dessert Shop
1186	Bangkok Yai	72321	16	13.722778	100.476389	D'ark	5be42479d552c7002c846941	13.726795163001796	100.51039695739746	Café
1187	Bangkok Yai	72321	16	13.722778	100.476389	ยืนพื้น ก๋วยจั๊บน้ำข้น	4d0469e92f96f04d5ce91d54	13.755892702516592	100.47810316085814	Noodle House
1188	Bangkok Yai	72321	16	13.722778	100.476389	Dhevasathan (Brahmin Shrines) (เทวสถาน (โบสถ์พราหมณ์))	4d1e11d8e56f6ea84757611d	13.752245949805816	100.5007477244523	Shrine
1189	Bangkok Yai	72321	16	13.722778	100.476389	Jumbo Lobster (จัมโบ้ ล็อบสเตอร์)	5b2a5cc61f08230044523a50	13.740894	100.508306	Seafood Restaurant
1190	Bangkok Yai	72321	16	13.722778	100.476389	ครัวคุณภา ข้าวแกงปักษ์ใต้	5573a262498e055a824ef50b	13.747446	100.448	Restaurant
1191	Bangkok Yai	72321	16	13.722778	100.476389	Samsara (สามศาลา)	4c616ebbdb219c74a85a6773	13.735838072443688	100.51004457151704	Café
1192	Bangkok Yai	72321	16	13.722778	100.476389	Loftel 22 Hostel	52bceaae498ee90b5c912866	13.733211804380131	100.51446202048069	Hostel
1193	Bangkok Yai	72321	16	13.722778	100.476389	Gallery Drip Coffee (แกลเลอรี่กาแฟดริป)	5850dd32b6e67d4f4f152180	13.746799779653456	100.50311621710819	Coffee Shop
1194	Bangkok Yai	72321	16	13.722778	100.476389	Kuayjup Mr. Jo (ก๋วยจั๊บมิสเตอร์โจ)	4b6bafc8f964a5208c152ce3	13.70914072498443	100.51417039279183	Noodle House
1195	Bangkok Yai	72321	16	13.722778	100.476389	Kurissara (กุลิสรา)	5a2a6683fd16bb14661ee5e0	13.70903471832747	100.5104398727417	Thai Restaurant
1196	Bangkok Yai	72321	16	13.722778	100.476389	River Café & Terrace	4d0db3dfeea9b60c9f24603f	13.723005264377731	100.5115411100532	Breakfast Spot
1197	Bangkok Yai	72321	16	13.722778	100.476389	เซี่ยงกี่ ข้าวต้มปลา	4c0503b90d0e0f47afa9049a	13.743572	100.506744	Seafood Restaurant
1198	Bangkok Yai	72321	16	13.722778	100.476389	Le Normandie	4b0587f9f964a520f5a922e3	13.7239423	100.5142282	French Restaurant
1199	Bangkok Yai	72321	16	13.722778	100.476389	Lord Jim's	4c62369e8a72ef3beb05ab08	13.724027745749904	100.51417084406239	Seafood Restaurant
1200	Bueng Kum	145830	27	13.785278	100.669167	Seri Thai Park (สวนเสรีไทย)	4c2d2ea4e116e21e79348e60	13.787508205509594	100.67360401153564	Park
1201	Bueng Kum	145830	27	13.785278	100.669167	เปิ้ล Pet Shop	4d29a231f7a9224b8a5900a0	13.775778683395844	100.66818987085651	Pet Store
1202	Bueng Kum	145830	27	13.785278	100.669167	Starbucks (สตาร์บัคส์)	52b93098498eb1839eec9d89	13.77416155818493	100.66706239041935	Coffee Shop
1203	Bueng Kum	145830	27	13.785278	100.669167	Golden Place (โกลเด้น เพลซ)	4b811762f964a520639630e3	13.778144791342761	100.67450824185279	Supermarket
1204	Bueng Kum	145830	27	13.785278	100.669167	ก๋วยเตี๋ยวเนื้อ บัง สัมมากร	4cb2a86b39458cfa6eeb14a0	13.777585000514643	100.67655654097405	Noodle House
1205	Bueng Kum	145830	27	13.785278	100.669167	Sammakorn Weekend Market (ตลาดนัดสัมมากร)	4d02f2bb0e49721e6e1b687f	13.7750527065329	100.67425786949043	Flea Market
1206	Bueng Kum	145830	27	13.785278	100.669167	Tops Market (ท็อปส์ มาร์เก็ต)	4b4077d1f964a52067b825e3	13.775534162405968	100.66925564246162	Supermarket
1207	Bueng Kum	145830	27	13.785278	100.669167	McDonald's & McCafé (แมคโดนัลด์ & แมคคาเฟ่)	50e2d91de4b0fe5be0cadab3	13.773759264974974	100.66685208360298	Fast Food Restaurant
1208	Bueng Kum	145830	27	13.785278	100.669167	ตลาดเช้า กลางหมู่บ้านสหกรณ์	4c4cea5250710f474383d632	13.792563080799791	100.67142451076047	Flea Market
1209	Bueng Kum	145830	27	13.785278	100.669167	Swensen's (สเวนเซ่นส์)	4b92505cf964a5209ff133e3	13.77554666015784	100.66933904293455	Ice Cream Shop
1210	Bueng Kum	145830	27	13.785278	100.669167	Nawaminphirom Park (Bueng Lam Phang Phuai) (สวนนวมินทร์ภิรมย์ (บึงลำพังพวย))	4c329be3452620a15d70220f	13.785904986352321	100.65259217649604	Park
1211	Bueng Kum	145830	27	13.785278	100.669167	เม้งปูดอง	4bc5ad160a30d13ae6455a9c	13.777925751085592	100.66364517546965	Seafood Restaurant
1212	Bueng Kum	145830	27	13.785278	100.669167	PharMax (ศูนย์รวมยาฟาร์แมกซ์)	4da1755463b5a35d48f1e819	13.776088611306674	100.6737097800223	Pharmacy
